ImagePath,Type
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026795.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031056.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026247.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027074.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032564.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031811.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027581.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027959.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031365.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032817.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031179.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030922.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033606.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029231.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030955.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026238.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030976.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031506.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027417.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024566.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030549.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024752.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030000.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030950.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032606.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029978.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029553.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031668.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031067.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030502.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033223.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034207.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032628.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027853.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025221.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029173.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027214.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030894.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027729.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030458.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032902.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024369.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033830.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027675.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032210.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028349.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028668.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029663.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029945.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028573.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030471.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024785.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030079.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029485.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025589.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028833.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026134.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032775.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026924.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026875.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024965.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029162.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027332.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032351.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024917.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025647.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028685.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024314.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034202.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032803.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025460.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025305.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032284.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033628.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034305.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032302.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028548.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029361.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026221.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031182.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031679.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031164.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031919.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032777.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033739.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028363.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028984.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024503.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025106.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028343.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027318.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027277.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024704.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030154.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026292.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025092.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030806.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030615.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031565.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031061.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026130.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029994.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033036.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032132.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026024.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034315.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034047.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028155.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026965.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028211.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025666.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025640.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032003.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029572.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031037.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031121.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031712.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030726.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033415.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032231.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029769.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026933.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026865.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031113.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031344.jpg,df
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029398.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026074.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033547.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033936.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033526.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034228.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026205.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025052.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031104.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024749.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028811.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026622.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027852.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029043.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031972.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033794.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034139.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028971.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027119.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026153.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029399.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027336.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031482.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025188.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033700.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032891.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033800.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033512.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027836.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032576.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029038.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031157.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031553.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032713.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028462.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024444.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031514.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026275.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026599.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027980.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026698.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024637.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030175.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030261.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032446.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026735.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027924.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033580.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030431.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034193.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031548.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029343.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033439.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025384.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025557.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030105.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032811.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025803.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026565.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026840.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027274.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024890.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029990.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027700.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027111.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032561.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030041.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029254.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027182.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024499.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029789.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029222.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030785.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027312.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030545.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030517.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027371.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030275.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026448.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027327.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027280.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028403.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033310.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025096.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027563.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025469.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032482.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024718.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026182.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031252.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033081.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025238.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025522.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027035.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024816.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034170.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034125.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031381.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031568.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032669.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024423.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029246.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028882.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025477.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030550.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025719.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026841.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033100.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026662.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034027.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028799.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032407.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032157.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028212.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031139.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025544.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034276.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024409.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025371.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032338.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028324.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030359.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034046.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032734.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034062.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034308.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025004.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024695.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028099.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030927.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030576.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025958.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033483.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030981.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026770.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032414.jpg,bcc
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030629.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026126.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027789.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028819.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024998.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031421.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027720.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0034082.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030295.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029922.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032048.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024482.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028572.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025331.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026071.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030071.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029100.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029673.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025980.jpg,df
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025008.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028018.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032083.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033772.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030577.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028957.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031706.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028879.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026080.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025129.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031699.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024341.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032502.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029664.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024435.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032056.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029565.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033312.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029584.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028503.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026752.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027903.jpg,vasc
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024471.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024648.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028385.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025251.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032035.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031183.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032464.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0027624.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032161.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0032770.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030182.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033643.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0029143.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030937.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0028103.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0029417.jpg,akiec
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025907.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031886.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024620.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0030862.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031587.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0024760.jpg,bkl
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033789.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0031096.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033387.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025235.jpg,mel
C:\IDL_project\Dataset\HAM10000_images_part_2\ISIC_0033960.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0025304.jpg,nv
C:\IDL_project\Dataset\HAM10000_images_part_1\ISIC_0026600.jpg,nv
